ID_Estudante,Nome_Estudante,Genero,Serie,Nome_Escola,Nota_Redacao,Nota_Matematica
594,Victor Rivera,M,8,Escola A,79,87
595,Elizabeth Pena,F,8,Escola A,93,56
596,Neil Castro,M,9,Escola A,69,92
597,Michael Briggs,M,7,Escola A,85,90
598,Anna Andersen,F,6,Escola A,77,81
599,Elizabeth Oconnor,F,6,Escola A,77,59
600,Zachary Brooks,M,8,Escola A,91,72
601,Scott Jackson,M,9,Escola A,74,74
602,Mary Fuentes,F,9,Escola A,69,81
603,Denise Reyes,F,8,Escola A,75,61
604,Janice Collier,F,6,Escola A,91,85
605,Tina Barber,F,7,Escola A,96,80
606,Keith Rojas,M,9,Escola A,78,96
607,Michelle Decker,F,8,Escola A,82,57
608,James Smith,M,6,Escola A,65,60
609,Alexandra Thompson,F,7,Escola A,70,71
610,Jacqueline Campbell,F,8,Escola A,78,92
611,Austin Clark,M,7,Escola A,71,85
612,Brooke Thomas,F,7,Escola A,86,95
613,Molly Smith,F,6,Escola A,96,72
614,Pamela Beck,F,6,Escola A,82,67
615,Timothy Morris,M,9,Escola A,72,85
616,Lauren White,F,7,Escola A,94,71
617,Jessica Beltran,F,8,Escola A,82,72
618,Alexandra Jones,F,6,Escola A,75,76
619,Evelyn Rice,F,6,Escola A,87,75
620,Stephen Ellis,M,6,Escola A,72,93
621,Caroline Smith,F,9,Escola A,79,96
622,Fred Case,M,7,Escola A,70,68
623,Crystal Anderson,F,8,Escola A,68,91
624,Jordan Gross,F,6,Escola A,90,97
625,Marie Harris,F,9,Escola A,78,79
626,Charles Hayes,M,8,Escola A,63,78
627,Beverly Sheppard,F,8,Escola A,82,78
628,Denise Solis,F,9,Escola A,96,82
629,Alexander Myers,M,8,Escola A,75,66
630,Sally Robertson,F,9,Escola A,63,93
631,Steven Morris,M,9,Escola A,73,57
632,Nina Flores,F,7,Escola A,79,62
633,Miguel Patterson,M,6,Escola A,82,80
634,John Simpson,M,7,Escola A,86,72
635,Charles Cruz,M,8,Escola A,76,58
636,Monica Davis,F,6,Escola A,86,84
637,James Fields,M,9,Escola A,95,88
638,Kevin Frederick,M,6,Escola A,93,74
639,Jeremy Soto,M,8,Escola A,87,61
640,Ronald Harris,M,6,Escola A,92,75
641,Carol Stewart,F,7,Escola A,88,73
642,Albert Durham,M,6,Escola A,65,71
643,James Sanchez,M,9,Escola A,91,84
644,John Adams,M,8,Escola A,81,61
645,Cody Williams,M,7,Escola A,72,98
646,Ernest Love,M,6,Escola A,87,93
647,Tommy Smith,M,6,Escola A,70,98
648,Jared Anderson,M,8,Escola A,73,86
649,Jennifer Yang,F,6,Escola A,87,55
650,Joe Mercado,M,6,Escola A,65,57
651,Roberto Wright MD,M,8,Escola A,73,97
652,Michael Smith,M,7,Escola A,88,66
653,William Park,M,7,Escola A,65,70
654,Benjamin Williams,M,8,Escola A,72,96
655,Dean Perez,M,8,Escola A,92,94
656,Dale Miller,M,7,Escola A,94,87
657,Marissa Russell,F,6,Escola A,74,68
658,Mary Gonzalez DDS,F,9,Escola A,66,71
659,April Jackson,F,7,Escola A,93,55
660,William Hayes,M,6,Escola A,95,81
661,Meghan Holloway,F,8,Escola A,92,97
662,Amy Coleman,F,9,Escola A,90,76
663,James Green,M,7,Escola A,84,58
664,Michael Tran,M,7,Escola A,81,67
665,Joseph Cortez,M,8,Escola A,86,97
666,Anita Moss,F,7,Escola A,97,81
667,Benjamin Stokes,M,8,Escola A,69,91
668,Michael Li,M,8,Escola A,75,89
669,Alexander Rosales,M,8,Escola A,90,55
670,Katie Dawson,F,7,Escola A,94,83
671,Shelly Erickson,F,7,Escola A,92,59
672,Kathryn Turner,F,8,Escola A,81,80
673,Jacob Lee,M,7,Escola A,76,64
674,Ryan Smith,M,7,Escola A,87,98
675,Joshua Fernandez,M,8,Escola A,98,78
676,Mia Roach,F,6,Escola A,86,80
677,William Rodriguez,M,8,Escola A,75,99
678,Wanda Cruz,F,7,Escola A,74,77
679,Pamela Hall,F,8,Escola A,95,98
680,David Smith,M,6,Escola A,76,93
681,Jason Brown,M,6,Escola A,98,85
682,Chelsea Alexander,F,9,Escola A,77,73
683,Kimberly Tate,F,6,Escola A,72,88
684,Daniel Williams,M,7,Escola A,81,78
685,Terri Jacobson,F,8,Escola A,69,77
686,Paul Harris,M,7,Escola A,74,67
687,Jessica Thompson,F,7,Escola A,84,92
688,Nancy Hawkins,F,6,Escola A,82,61
689,Deborah Phillips,F,9,Escola A,76,68
690,Mark Mendoza,M,6,Escola A,75,68
691,Stephen Williamson,M,6,Escola A,71,94
692,Jennifer Strong,F,9,Escola A,88,87
693,Matthew Moore,M,9,Escola A,75,90
694,Raymond Parker,M,6,Escola A,98,73
695,Lee Evans,M,7,Escola A,93,95
696,Curtis Rodriguez,M,7,Escola A,77,90
697,Sara Morris,F,8,Escola A,67,57
698,Dawn Palmer,F,6,Escola A,89,86
699,Brianna Benson,F,8,Escola A,95,95
700,Luis Watts,M,8,Escola A,83,99
701,Cindy Brown,F,9,Escola A,94,63
702,Summer Sandoval,F,6,Escola A,84,65
703,Ashley Smith,F,9,Escola A,87,64
704,Randy Wallace,M,7,Escola A,93,87
705,Angela Simmons,F,8,Escola A,80,99
706,Sandra Haley,F,8,Escola A,81,84
707,George Morgan,M,7,Escola A,72,99
708,Melissa Ali,F,8,Escola A,64,69
709,Matthew Oliver,M,6,Escola A,92,95
710,Michael Kirk,M,6,Escola A,96,56
711,Terry Khan,M,6,Escola A,89,85
712,Kristie Elliott,F,6,Escola A,63,58
713,Joel Campbell,M,6,Escola A,69,73
714,Anthony Henderson,M,7,Escola A,83,74
715,Brent Christensen,M,6,Escola A,63,71
716,Heidi Hayes,F,7,Escola A,97,57
717,Ryan Mcbride,M,7,Escola A,85,83
718,Kyle Murillo,M,7,Escola A,97,76
719,Angela Powell,F,8,Escola A,70,56
720,Jeanette Simmons,F,8,Escola A,96,96
721,Adam Vance,M,7,Escola A,72,73
722,Kristen Murray,F,6,Escola A,93,59
723,Jessica Burnett,F,8,Escola A,82,58
724,Alex Walker,M,8,Escola A,73,64
725,Robert Phillips,M,6,Escola A,84,63
726,Elizabeth Martinez,F,6,Escola A,78,99
727,Kristina Young,F,6,Escola A,95,83
728,Sarah Morgan,F,7,Escola A,80,57
729,Cheryl Harding,F,9,Escola A,84,62
730,Keith Hunter,M,6,Escola A,79,67
731,Todd Williams,M,8,Escola A,98,79
732,James White MD,M,8,Escola A,79,60
733,Kyle Johnson,M,8,Escola A,93,92
734,Andrea Suarez,F,9,Escola A,92,93
735,Michael Sanchez,M,6,Escola A,72,91
736,Jaime Torres,F,8,Escola A,92,78
737,Donald Gill DDS,M,6,Escola A,78,58
738,Austin Lee,M,7,Escola A,71,61
739,Adrian Bowman,M,9,Escola A,92,79
740,Julie Perez,F,7,Escola A,63,88
741,Debra Maxwell,F,9,Escola A,96,94
742,Bradley Phillips,M,6,Escola A,70,55
743,Sonya Simmons,F,6,Escola A,92,96
744,Eric Miller,M,9,Escola A,88,90
745,Charles Berger,M,7,Escola A,66,91
746,Mary Monroe,F,7,Escola A,92,92
747,Destiny Burns,F,8,Escola A,69,75
748,Patrick Khan,M,6,Escola A,70,86
749,Nathaniel Henson,M,9,Escola A,81,80
750,Larry Miller,M,6,Escola A,77,56
751,Timothy French,M,7,Escola A,99,55
752,Xavier Mitchell,M,9,Escola A,63,95
753,Jason Crosby,M,8,Escola A,66,97
754,Joshua Johnson,M,7,Escola A,69,55
755,Alyssa Clark,F,9,Escola A,69,68
756,Jonathan Cooper,M,7,Escola A,74,55
757,Mark Hunt,M,6,Escola A,88,61
758,Norman Moore,M,7,Escola A,86,72
759,Brian Atkins,M,6,Escola A,84,81
760,Zachary Jones,M,9,Escola A,74,80
761,Danielle Wong,F,7,Escola A,98,83
762,Patricia Lane,F,9,Escola A,87,71
763,Joshua Rose,M,6,Escola A,79,73
764,Hannah Montes,F,7,Escola A,80,83
765,Catherine Williams MD,F,7,Escola A,98,60
766,Michael Jenkins,M,8,Escola A,93,96
767,James Scott,M,8,Escola A,78,81
768,Evan Ballard,M,8,Escola A,81,61
769,Andrea Miller,F,7,Escola A,83,60
770,Jasmine Lynch,F,9,Escola A,99,90
771,Jennifer Fox,F,7,Escola A,66,91
772,Jared Castro,M,7,Escola A,96,60
773,Eugene Cox,M,9,Escola A,66,81
774,Wendy Wilson,F,7,Escola A,76,79
775,Debbie Smith,F,7,Escola A,76,82
776,Michael Fletcher,M,7,Escola A,85,65
777,Jay Waters,M,7,Escola A,64,65
778,Melissa Martinez,F,7,Escola A,98,90
779,Cory Howard,M,6,Escola A,90,77
780,Mitchell Hanson,M,7,Escola A,75,65
781,Corey Boyer,M,6,Escola A,84,94
782,Elizabeth Gonzalez,F,7,Escola A,91,55
783,Robert Hutchinson,M,8,Escola A,96,98
784,David Hernandez,M,6,Escola A,98,87
785,Tammy Jordan,F,9,Escola A,85,69
786,Denise Johnson,F,6,Escola A,88,93
787,Brandi Copeland,F,9,Escola A,82,72
788,Evan Marshall,M,6,Escola A,82,63
789,Gregory Long,M,7,Escola A,94,74
790,Kristen Underwood,F,8,Escola A,99,60
791,Walter French,M,9,Escola A,88,70
792,Edwin Thompson,M,7,Escola A,99,89
793,Edward Rivera,M,9,Escola A,94,65
794,Brandon Wilson,M,7,Escola A,68,69
795,Alejandra Todd,F,8,Escola A,93,66
796,Dana Hoffman,F,7,Escola A,83,67
797,David Howard,M,8,Escola A,75,93
798,Ashley Caldwell MD,F,9,Escola A,85,56
799,Cindy Horn,F,6,Escola A,91,67
800,Kevin Armstrong,M,7,Escola A,74,92
801,Stacey Porter,F,8,Escola A,98,66
802,Patrick Hunt,M,9,Escola A,75,62
803,David White,M,9,Escola A,86,62
804,Tammy Black,F,6,Escola A,85,59
805,Joanna Williams,F,8,Escola A,94,65
806,Becky Moran,F,6,Escola A,93,84
807,Brenda Smith,F,9,Escola A,84,68
808,Gabrielle Webb,F,9,Escola A,78,99
809,Jared Campbell,M,7,Escola A,75,62
810,Ryan Jenkins,M,6,Escola A,76,92
811,Thomas Shepard,M,6,Escola A,86,89
812,Jeremiah Boyd,M,7,Escola A,73,70
813,Matthew White,M,9,Escola A,65,94
814,Christina Anderson,F,8,Escola A,89,85
815,Edward Olson,M,8,Escola A,83,66
816,Emily Bryant,F,6,Escola A,94,81
817,Amy Guzman,F,7,Escola A,67,58
818,Kathleen Owens,F,6,Escola A,76,97
819,John Davila,M,6,Escola A,91,84
820,Nicole King,F,8,Escola A,66,57
821,Jason Villarreal,M,6,Escola A,67,74
822,Matthew Washington,M,7,Escola A,84,92
823,Peter Simpson,M,8,Escola A,67,87
824,Cristian Espinoza,M,8,Escola A,83,76
825,Steven Fry,M,7,Escola A,79,93
826,David Miller,M,6,Escola A,83,85
827,Tamara Hernandez,F,9,Escola A,83,73
828,Jordan Lewis,M,6,Escola A,86,78
829,Carol Anderson,F,6,Escola A,97,93
830,Michael Moreno PhD,M,9,Escola A,97,77
831,Nicholas Logan,M,8,Escola A,67,68
832,Paul Anderson,M,6,Escola A,96,96
833,Jason Young,M,7,Escola A,74,55
834,Wesley Martin,M,8,Escola A,69,92
835,Karen Wall,F,8,Escola A,97,58
836,Tara Parker MD,F,9,Escola A,67,89
837,Michael Reyes,M,9,Escola A,69,75
838,Amy Henderson,F,7,Escola A,91,99
839,Jessica Reed,F,9,Escola A,85,62
840,Joseph Miranda,M,6,Escola A,71,79
841,Mackenzie Jones,F,6,Escola A,77,94
842,Jon Espinoza,M,7,Escola A,77,87
843,Kelly Medina,F,7,Escola A,69,83
844,Jason Rubio,M,8,Escola A,87,56
845,Jennifer Munoz,F,7,Escola A,98,94
846,Christopher Warner,M,9,Escola A,73,69
847,Vincent Thomas,M,6,Escola A,95,61
848,Andrew Young,M,6,Escola A,68,74
849,David Jenkins,M,7,Escola A,73,93
850,Daniel Stephens,M,9,Escola A,87,64
851,Elizabeth Lewis,F,6,Escola A,72,63
852,Aaron Moore,M,6,Escola A,85,70
853,Lisa Hogan,F,8,Escola A,95,55
854,Shawn Williams DVM,M,9,Escola A,90,84
855,Michele Dickerson,F,6,Escola A,73,67
856,Alicia Martinez,F,8,Escola A,78,62
857,Timothy Anderson,M,9,Escola A,67,90
858,Sierra Jackson,F,8,Escola A,95,81
859,Sharon Taylor,F,7,Escola A,68,94
860,Jeffrey Smith,M,6,Escola A,72,64
861,Mark Taylor,M,8,Escola A,86,55
862,Christina Ross,F,7,Escola A,73,69
863,Judy Hall,F,8,Escola A,82,74
864,Jennifer Fox,F,7,Escola A,76,93
865,Kenneth Moran,M,9,Escola A,99,76
866,Gerald Ferguson,M,8,Escola A,85,96
867,Albert Carter,M,9,Escola A,63,84
868,Michael Reilly,M,9,Escola A,82,80
869,Kathleen Schwartz,F,8,Escola A,90,69
870,Stacey Harris,F,8,Escola A,65,92
871,Paula Lee,F,6,Escola A,72,98
872,Adrian Black,M,7,Escola A,99,85
873,Rita Moreno,F,7,Escola A,71,65
874,Jason Perry,M,8,Escola A,97,59
875,Scott Ortiz,M,7,Escola A,64,60
876,Randy Mueller,M,6,Escola A,71,99
877,Samantha Anderson,F,7,Escola A,78,92
878,Phillip Brown,M,8,Escola A,87,90
879,Christina Kerr,F,8,Escola A,67,74
880,Derrick Hill,M,6,Escola A,90,96
881,Nathan Bond,M,9,Escola A,82,55
882,Marie Wilson,F,7,Escola A,84,77
883,Caitlin Jones,F,8,Escola A,63,71
884,Barbara Campbell,F,7,Escola A,78,89
885,Katie Gonzales,F,7,Escola A,82,62
886,Elijah Hall,M,6,Escola A,87,63
887,James Sanders,M,9,Escola A,70,85
888,Nicholas Martinez,M,7,Escola A,87,56
889,Maria Mack,F,6,Escola A,68,83
890,Mary Mason,F,7,Escola A,74,90
891,Tiffany Campbell,F,6,Escola A,87,80
892,Raymond Stone,M,8,Escola A,87,66
893,Dominique Henderson,F,9,Escola A,77,74
894,Martin Williams,M,8,Escola A,66,88
895,Hannah Parker,F,8,Escola A,81,71
896,Susan Webb,F,6,Escola A,85,55
897,Rachel Johnson,F,6,Escola A,63,89
898,Darren Davis,M,6,Escola A,86,97
899,Tim Carr,M,6,Escola A,83,70
900,Jesus Ryan,M,7,Escola A,83,83
901,John Hays,M,7,Escola A,92,74
902,Scott Stewart,M,9,Escola A,83,88
903,Alexandra Roberts,F,6,Escola A,87,84
904,Amanda Norman,F,6,Escola A,83,67
905,James Moody,M,8,Escola A,87,68
906,Brenda Jones,F,6,Escola A,65,80
907,Kathy Smith,F,9,Escola A,90,84
908,Raymond Clark,M,9,Escola A,67,92
909,Ashley Martin,F,8,Escola A,67,79
910,Tamara Flowers,F,6,Escola A,93,58
911,Cesar Hanson,M,9,Escola A,82,92
912,Ross Strickland,M,7,Escola A,63,66
913,Randy Moore,M,9,Escola A,82,92
914,Henry Andersen,M,9,Escola A,70,67
915,Paul Martin,M,6,Escola A,83,77
916,Sarah Stanley,F,9,Escola A,72,55
917,Jordan Lewis,M,9,Escola A,98,80
918,Ashley Richardson,F,7,Escola A,69,55
919,Michael Brown,M,9,Escola A,88,98
920,Jason Davis,M,8,Escola A,99,70
921,Wendy Mcclain,F,9,Escola A,88,94
922,Troy Williams,M,6,Escola A,85,56
923,Carrie Alexander,F,7,Escola A,85,97
924,Kyle Ware,M,7,Escola A,73,62
925,Michael Robinson,M,6,Escola A,94,66
926,Roger Wilson,M,7,Escola A,98,87
927,Teresa Fuller,F,6,Escola A,95,62
928,Craig Silva,M,6,Escola A,98,90
929,Duane Thomas,M,6,Escola A,76,63
930,Jon Crosby,M,9,Escola A,76,72
931,Jon Steele,M,8,Escola A,96,83
932,Daniel Shaw,M,6,Escola A,65,55
933,Gwendolyn Williams,F,6,Escola A,84,83
934,Angela Hess,F,6,Escola A,94,61
935,Cameron Arnold,M,8,Escola A,80,56
936,Janice Garcia,F,9,Escola A,73,65
937,Anne Bullock,F,8,Escola A,77,95
938,Katie Moody,F,6,Escola A,88,71
939,Kayla Rivas,F,6,Escola A,68,63
940,Danny Pearson,M,6,Escola A,80,69
941,Billy Robles,M,8,Escola A,86,88
942,Michelle Delgado,F,8,Escola A,98,86
943,Cindy Harrison,F,8,Escola A,73,95
944,John Dickerson MD,M,7,Escola A,95,60
945,Tina Armstrong,F,8,Escola A,86,74
946,Alex Franklin,M,9,Escola A,92,80
947,Ryan King,M,7,Escola A,80,81
948,Christine Guzman,F,6,Escola A,80,87
949,Helen Malone,F,7,Escola A,72,78
950,Benjamin Carpenter,M,6,Escola A,80,94
951,Jessica Dunn,F,7,Escola A,91,80
952,Jessica Kaiser,F,9,Escola A,66,90
953,Brandon Black,M,8,Escola A,81,79
954,David Hernandez,M,8,Escola A,70,77
955,Brenda Turner,F,6,Escola A,65,82
956,Katherine Black,F,8,Escola A,87,58
957,Larry Santos,M,7,Escola A,71,59
958,Zachary Dominguez,M,6,Escola A,83,76
959,Tanya Fernandez,F,8,Escola A,67,57
960,Joseph Nichols,M,7,Escola A,76,76
961,Rebecca Martinez,F,8,Escola A,77,69
962,Traci Ramirez,F,7,Escola A,95,99
963,Ryan Bauer,M,7,Escola A,66,66
964,Joshua Williams,M,8,Escola A,66,62
965,Devon Foley,M,6,Escola A,73,81
966,Heidi Walter,F,9,Escola A,83,95
967,Mario Nguyen,M,9,Escola A,94,85
968,Jordan Hernandez,M,6,Escola A,97,78
969,William Miller,M,8,Escola A,84,79
970,Nicholas Chung,M,7,Escola A,64,85
971,Christine Cooley,F,8,Escola A,87,80
972,Carrie Nelson,F,8,Escola A,83,59
973,Crystal Fowler,F,7,Escola A,63,81
974,Lori Taylor,F,6,Escola A,79,63
975,Michael Stevenson,M,8,Escola A,77,66
976,Matthew Holmes,M,7,Escola A,77,72
977,David Walls,M,7,Escola A,72,77
978,Megan Martin,F,6,Escola A,96,56
979,Karen Peterson,F,9,Escola A,86,83
980,Kristen Wallace,F,9,Escola A,92,57
981,Mark Peterson,M,7,Escola A,79,70
982,Jason Jones DDS,M,7,Escola A,98,67
983,Keith Barber,M,8,Escola A,78,73
984,Patrick Green,M,8,Escola A,74,76
985,Antonio Lopez,M,6,Escola A,70,97
986,Travis Peterson,M,6,Escola A,81,85
987,Gabriel Hunter,M,7,Escola A,67,93
988,Amanda Ross,F,8,Escola A,78,81
989,Samuel Thompson,M,6,Escola A,69,81
990,Robert Bowman,M,9,Escola A,96,75
991,Cynthia Cox,F,7,Escola A,65,66
992,Brittany Miller,F,6,Escola A,72,71
993,Eric Torres,M,9,Escola A,85,70
994,Sandra Calhoun,F,6,Escola A,65,63
995,Jacob Bailey,M,8,Escola A,89,60
996,Jessica Harris,F,8,Escola A,63,75
997,Molly Carr,F,8,Escola A,83,96
998,Keith Davis,M,6,Escola A,72,90
999,Adriana Wade MD,F,9,Escola A,88,67
1000,Elizabeth Fernandez,F,7,Escola A,81,73
1001,Theresa Young,F,7,Escola A,99,89
1002,Ruth Garcia,F,8,Escola A,98,73
1003,Robin Mccoy,F,6,Escola A,68,71
1004,Ana Schmidt,F,6,Escola A,69,88
1005,Amanda Shelton,F,9,Escola A,96,57
1006,John Bryant,M,6,Escola A,93,82
1007,Kristin Zimmerman,F,9,Escola A,89,68
1008,Marie Green,F,7,Escola A,96,57
1009,Cindy Williams,F,6,Escola A,89,94
1010,Cynthia Bryan,F,7,Escola A,89,80
1011,Mario Horne,M,6,Escola A,85,98
1012,Erin Mitchell,F,8,Escola A,73,76
1013,Thomas Bush,M,7,Escola A,74,91
1014,Kayla Watkins,F,9,Escola A,78,93
1015,Erica Hurley MD,F,8,Escola A,98,83
1016,Anthony Stanley,M,9,Escola A,87,93
1017,Cassandra Fox,F,7,Escola A,85,84
1018,Christina Cox,F,6,Escola A,91,69
1019,Megan Higgins,F,7,Escola A,97,89
1020,Daniel Ward,M,9,Escola A,74,98
1021,Gary Ray,M,9,Escola A,88,81
1022,Jill Salazar,F,7,Escola A,99,58
1023,Joshua Reed,M,9,Escola A,85,89
1024,Michael Crosby,M,8,Escola A,96,91
1025,David Lewis,M,7,Escola A,93,61
1026,Todd Cunningham,M,6,Escola A,94,62
1027,Amber Curry,F,9,Escola A,66,80
1028,Nicole Shepherd,F,8,Escola A,96,86
1029,Karl Woods,M,9,Escola A,67,84
1030,Dennis Rodriguez,M,9,Escola A,77,59
1031,Ashley Rangel,F,7,Escola A,71,67
1032,Desiree Green,F,6,Escola A,98,98
1033,Kurt Hopkins,M,8,Escola A,70,85
1034,Emma Brown,F,6,Escola A,94,93
1035,Patrick Williams,M,8,Escola A,72,55
1036,Charles Leonard,M,7,Escola A,67,91
1037,Seth Smith,M,7,Escola A,90,80
1038,Jason Walsh,M,6,Escola A,83,83
1039,Heather Wagner,F,6,Escola A,66,76
1040,Rickey Ramirez,M,7,Escola A,82,94
1041,Garrett Wright,M,6,Escola A,99,64
1042,Peter Robinson,M,8,Escola A,86,98
1043,Alex Haas,M,6,Escola A,97,96
1044,Justin Jones,M,8,Escola A,85,80
1045,Benjamin Cordova,M,7,Escola A,96,55
1046,William Salinas,M,7,Escola A,70,92
1047,Jacob Lopez,M,6,Escola A,83,96
1048,Matthew Valenzuela,M,8,Escola A,78,78
1049,Paul Mcdonald,M,6,Escola A,98,59
1050,Michael Reynolds,M,8,Escola A,65,74
1051,Tracy Lowery,F,6,Escola A,90,65
1052,Cory Bailey,M,8,Escola A,63,83
1053,James Randolph,M,7,Escola A,89,94
1054,Katherine Stewart,F,9,Escola A,69,64
1055,Billy Dalton,M,9,Escola A,92,75
1056,Sara Kerr,F,6,Escola A,75,79
1057,Sarah Booker,F,8,Escola A,64,97
1058,Tina Compton,F,6,Escola A,77,73
1059,Scott Solis,M,8,Escola A,90,87
1060,Jesus Benton,M,6,Escola A,82,65
1061,Adam Harrison,M,7,Escola A,95,97
1062,Jacob Byrd,M,6,Escola A,74,95
1063,Alison Odonnell,F,7,Escola A,92,98
1064,Carlos Preston,M,6,Escola A,94,99
1065,Randy Jones,M,9,Escola A,96,83
1066,Daniel Gray,M,9,Escola A,66,75
1067,James Foster,M,6,Escola A,95,96
1068,David Rivera,M,8,Escola A,95,58
1069,Jessica Porter,F,6,Escola A,86,67
1070,Jenny Cortez,F,8,Escola A,64,60
1071,Anne Williams,F,7,Escola A,72,66
1072,Joshua Andrade,M,9,Escola A,79,68
1073,Martin Smith,M,6,Escola A,80,90
1074,Laurie Wright,F,7,Escola A,78,96
1075,Manuel Turner,M,9,Escola A,67,96
1076,Brett Young,M,7,Escola A,96,60
1077,Brady Acosta,M,6,Escola A,98,65
1078,William Brown,M,7,Escola A,75,82
1079,Amanda Carter,F,9,Escola A,95,93
1080,Adam Oneill,M,8,Escola A,87,75
1081,James Allen,M,8,Escola A,64,87
1082,Joseph Carpenter,M,6,Escola A,76,57
1083,Thomas Kline,M,6,Escola A,67,83
1084,Jacqueline Lee,F,6,Escola A,73,87
1085,Andre Cooper,M,9,Escola A,83,62
1086,Timothy Harper MD,M,8,Escola A,95,73
1087,Zoe Mcmillan,F,8,Escola A,69,59
1088,Donna Burke,F,9,Escola A,75,72
1089,Suzanne Rivers,F,6,Escola A,71,73
1090,David Sexton,M,6,Escola A,95,78
1091,Michelle Bailey,F,9,Escola A,71,94
1092,Pam Burke,F,6,Escola A,68,95
1093,Frederick Adams,M,7,Escola A,65,61
1094,Michael Lewis,M,8,Escola A,84,74
1095,Jason Lewis,M,6,Escola A,66,78
1096,Antonio Jimenez,M,7,Escola A,99,62
1097,Ryan Burns,M,9,Escola A,68,85
1098,Lynn Hill,F,6,Escola A,76,91
1099,Misty Stewart,F,9,Escola A,63,84
1100,Renee Wolf,F,8,Escola A,73,96
1101,Meredith Tucker,F,9,Escola A,90,85
1102,John Evans,M,9,Escola A,68,64
1103,Nichole Lopez,F,7,Escola A,74,86
1104,Adam Wall,M,6,Escola A,66,72
1105,Brittany Wilson,F,6,Escola A,92,90
1106,Crystal Smith,F,6,Escola A,70,71
1107,Robert Maynard,M,9,Escola A,67,95
1108,Angela Brown,F,8,Escola A,82,69
1109,Traci Pearson,F,8,Escola A,89,69
1110,Jeremy Beasley,M,9,Escola A,76,97
1111,Patricia Warner,F,8,Escola A,74,90
1112,Thomas Mcconnell,M,6,Escola A,94,83
1113,Bradley King,M,7,Escola A,90,79
1114,Dale Brown MD,M,9,Escola A,95,81
1115,George Clark,M,9,Escola A,93,93
1116,Mikayla Odom,F,6,Escola A,97,87
1117,Matthew Ortega,M,7,Escola A,68,62
1118,Ricardo Wells,M,8,Escola A,65,61
1119,David Castillo,M,6,Escola A,84,97
1120,Lauren Jones,F,7,Escola A,68,65
1121,Morgan Ramos,F,7,Escola A,86,83
1122,Justin Hill,M,6,Escola A,87,81
1123,Eric Dickerson,M,6,Escola A,67,78
1124,Benjamin Dixon,M,8,Escola A,92,77
1125,Jeremiah Davenport,M,7,Escola A,74,63
1126,Michele Miller,F,7,Escola A,64,91
1127,Paul Perry,M,6,Escola A,70,69
1128,Kim Schmitt,F,6,Escola A,97,88
1129,Xavier Cole,M,8,Escola A,92,55
1130,Lindsay Patterson,F,7,Escola A,85,91
1131,Emily Rasmussen,F,7,Escola A,90,58
1132,Breanna Farmer,F,8,Escola A,97,73
1133,Nicole Mendoza,F,9,Escola A,68,70
1134,Robin Kirby,F,7,Escola A,81,71
1135,Ashley Dougherty,F,9,Escola A,92,73
1136,Anita Fletcher,F,6,Escola A,81,95
1137,Melissa Lucas,F,6,Escola A,79,63
1138,Danielle Ellis,F,7,Escola A,91,61
1139,James Brown,M,9,Escola A,78,78
1140,Monique Schultz,F,7,Escola A,72,61
1141,Jeffrey Chang,M,8,Escola A,88,83
1142,John Allen,M,6,Escola A,91,87
1143,Rachel Chandler,F,7,Escola A,70,76
1144,Anthony Stevens,M,8,Escola A,95,58
1145,Sarah Cruz,F,6,Escola A,65,88
1146,Jeffrey Johnson,M,6,Escola A,79,85
1147,Daniel Rich,M,6,Escola A,96,57
1148,Misty Morrison,F,9,Escola A,63,70
1149,Robert Sanchez,M,8,Escola A,86,78
1150,Kevin Lopez,M,8,Escola A,88,83
1151,Haley Figueroa,F,6,Escola A,63,85
1152,John Jackson,M,8,Escola A,73,95
1153,Kathryn Rodgers,F,9,Escola A,77,66
1154,Kathleen Cervantes,F,7,Escola A,93,83
1155,Kristin Dalton,F,7,Escola A,89,75
1156,Gary Walker,M,6,Escola A,83,64
1157,Stacey Johnson,F,9,Escola A,77,91
1158,Carol Hobbs,F,9,Escola A,71,72
1159,Linda Arellano,F,6,Escola A,84,61
1160,Kayla Serrano,F,9,Escola A,95,98
1161,David Banks,M,9,Escola A,73,67
1162,Barry Steele,M,8,Escola A,73,95
1163,Lori Huang,F,9,Escola A,86,58
1164,Dylan Johnson,M,6,Escola A,94,85
1165,Rodney Jenkins,M,9,Escola A,87,84
1166,Sean Kelly,M,6,Escola A,81,55
1167,Thomas Solis,M,8,Escola A,97,56
1168,Nicole Vazquez,F,7,Escola A,65,67
1169,Jennifer Francis,F,7,Escola A,64,63
1170,Joseph Olson,M,7,Escola A,96,71
1171,Marcus Olson,M,6,Escola A,82,61
1172,John Martin,M,7,Escola A,67,57
1173,Alexander Gonzalez,M,7,Escola A,73,77
1174,Donald Delacruz,M,6,Escola A,91,72
1175,Scott Gibson,M,6,Escola A,97,87
1176,Jamie Hines,F,8,Escola A,76,63
1177,Susan Porter,F,6,Escola A,93,73
1178,Laura Alvarado,F,7,Escola A,80,77
1179,Linda Mccann,F,8,Escola A,63,59
1180,Luke Klein,M,9,Escola A,68,88
1181,Michelle Perkins,F,9,Escola A,90,69
1182,Barbara Francis,F,7,Escola A,78,78
1183,Lydia Norris,F,8,Escola A,88,88
1184,Patricia Salazar,F,7,Escola A,89,77
1185,Cynthia Stanley,F,7,Escola A,76,72
